,danceability,liveness,loudness,valence,<Phit
94,0.5578457446808509,0.10185858166337866,0.9420010929740776,0.4423810944557043,0.0
95,0.6941489361702126,0.06416779150659328,0.8334877753225463,0.28188561610716156,1.0
96,0.3971631205673758,0.10393520922022635,0.8540879606529334,0.8065823722466281,1.0
97,0.5323581560283687,0.3178278475755373,0.9003730368047143,0.5843578637640304,1.0
98,0.2752659574468085,0.11016509189076938,0.6019435930334784,0.1964937910883857,1.0
99,0.8570478723404253,0.0821306198733257,0.7924537268040014,0.11727486908301527,0.0
100,0.9279698581560282,0.0427785276710622,0.9250837550787656,0.8960894659410077,0.0
101,0.7584219858156026,0.21918803862527259,0.9356808515693683,0.783948394530808,1.0
102,0.789450354609929,0.017028345966150975,0.8961674626369189,0.9351845183592424,1.0
103,0.7384751773049644,0.37805004672412,0.8861168531850692,0.3446434634101174,1.0
104,0.5722517730496453,0.0634409718616966,0.8780145888279043,0.3096636796674863,1.0
105,0.799423758865248,0.09043713010071643,0.8004371896310025,0.24279056368892685,0.0
106,0.8226950354609928,0.1475443879140276,0.8667759640744174,0.2715974444181525,0.0
107,0.7828014184397162,0.11016509189076938,0.8251241475990212,0.28394325044496344,1.0
108,0.9357269503546096,0.1568892119198422,0.8190177489486066,0.6995853866809331,0.0
109,0.2852393617021276,0.2274945488526633,0.8750207902677788,0.49382195290075,1.0
110,0.2874556737588652,0.32821098535977566,0.8500724689334,0.36521980678813565,0.0
111,0.6088209219858154,0.034264354687986706,0.8988761375246515,0.23970411218222412,1.0
112,0.7949911347517729,0.09666701277125947,0.8870435051203461,0.7314787189168612,0.0
113,0.6886081560283686,0.6895441802512718,0.8771829781167583,0.3600757209436311,1.0
114,0.6365248226950353,0.1340463087945177,0.886497018081593,0.37447916130824394,1.0
115,0.8105053191489359,0.3064063960128751,0.9122056692090196,0.5143982962787683,1.0
116,0.9634308510638295,0.02793064063960129,0.9920402974790317,0.9022623689544131,0.0
117,0.7340425531914893,0.2119198421763057,0.9458502625513818,0.8755131225629893,0.0
118,0.8426418439716311,0.12677811234555086,0.8640435288806521,0.8899165629276021,1.0
119,0.9224290780141842,0.09147544387914028,0.7166108299474898,0.4248912025843887,0.0
120,0.7550975177304963,0.11950991589658393,0.778411385938651,0.6049342071420488,1.0
121,0.6066046099290778,0.07070916831066347,0.9127046356357071,0.31172131400528813,1.0
122,0.6121453900709218,0.07963866680510849,0.7765343217620644,0.2036955112706921,1.0
123,0.6963652482269501,0.1537742705845707,0.8261933613704946,0.5771561435817242,1.0
124,0.6354166666666665,0.13716125012978922,0.9506498443699957,0.590530766777436,0.0
125,0.7706117021276594,0.1413145052434846,0.8705300924275906,0.4001995905307668,0.0
126,0.6930407801418439,0.1080884643339217,0.8413761969254165,0.1748886305414665,1.0
127,0.7750443262411345,0.1735022323746236,0.9494380687623258,0.8436197903270609,0.0
128,0.6066046099290778,0.07226663897829924,0.9248223917124054,0.5380610911634893,1.0
129,0.44038120567375877,0.2960232582286367,0.8596241119585621,0.5802425950884268,1.0
130,0.7218528368794324,0.1080884643339217,0.772067384227909,0.253078735377936,0.0
131,0.718528368794326,0.1475443879140276,0.8504526338299239,0.4156318480642805,1.0
132,0.7307180851063828,0.04776243380749662,0.8667759640744174,0.8518503276782683,0.0
133,0.7019060283687941,0.05575744990136018,0.8803906194311784,0.2798279817693598,0.0
134,0.7329343971631204,0.5639082130619872,0.9523368260983203,0.2787991646004589,1.0
135,0.789450354609929,0.04703561416259994,0.813742961009338,0.7674873198283934,0.0
136,0.514627659574468,0.3167895337971135,0.790742984769644,0.8436197903270609,0.0
137,0.6941489361702126,0.048177759318866156,0.7771758500249485,0.9670778505951707,0.0
138,0.7351507092198579,0.09770532654968331,0.7344785800841116,0.724276998734555,0.0
139,0.6786347517730495,0.05835323434741979,0.718155249839618,0.8816860255763949,0.0
140,0.7406914893617019,0.1340463087945177,0.8857129279825126,0.8117264580911328,0.0
141,0.627659574468085,0.1080884643339217,0.8452491268087534,0.6543174312492928,0.0
142,0.5910904255319147,0.06074135603779461,0.8625941502126548,0.42694883692219054,0.0
143,0.5545212765957446,0.12781642612397467,0.976002090906931,0.6944413008364284,1.0
144,0.7462322695035459,0.05908005399231647,0.8931499037707606,0.7685161369972943,0.0
145,0.6775265957446807,0.16831066348250442,0.9181932663292705,0.6944413008364284,1.0
146,0.8304521276595742,0.05430381061156682,0.8829804927887472,0.7438245249436722,0.0
147,0.605496453900709,0.06603675630775621,0.8165466771212014,0.2036955112706921,1.0
148,0.7584219858156026,0.027722977883916516,0.8667997243804502,0.783948394530808,1.0
149,0.7972074468085104,0.16831066348250442,0.88153111412075,0.6008189384664451,1.0
150,0.46476063829787234,0.06780188973107673,0.8807232637156368,0.2952602393028735,1.0
151,0.5212765957446808,0.30744470979129895,0.8940052747879395,0.832302801469151,1.0
152,0.6852836879432623,0.09355207143598794,0.9822272910875094,0.5390899083323903,0.0
153,0.7251773049645388,0.2306094901879348,0.8449164825242951,0.36624862395703667,1.0
154,0.8681294326241132,0.061468175682691306,0.8326561646114004,0.8168705439356373,1.0
155,0.6487145390070921,0.06884020350950057,0.8281417064651794,0.7181040957211494,0.0
156,0.5700354609929077,0.2731803551033122,0.9108988523772188,0.36316217245033383,1.0
157,0.7007978723404255,0.19634513549994811,0.9323306484187518,0.8168705439356373,1.0
158,0.3251329787234042,0.7321150451666493,0.8249103048447266,0.44958281463801075,0.0
159,0.6099290780141843,0.12366317101027928,0.8855941264523488,0.1985514254261875,1.0
160,0.49246453900709214,0.053057834077458205,0.9111364554375462,0.3960843218551631,0.0
161,0.7074468085106381,0.16934897726092826,0.7321738303989356,0.4855914155495427,1.0
162,0.7872340425531913,0.08836050254386875,0.8741178986385346,0.09464089136719514,0.0
163,0.5777925531914891,0.1153566607828886,0.747594269014185,0.8261298984557454,1.0
164,0.5789007092198579,0.07475859204651646,0.9239670206952267,0.4372370086111997,1.0
165,0.5899822695035459,0.009760149517184093,0.8566303133984368,0.3816808814905503,0.0
166,0.7196365248226948,0.2119198421763057,0.9351581248366481,0.4290064712599924,0.0
167,0.6542553191489361,0.10497352299865019,0.9021788200632026,0.8106976409222316,0.0
168,0.4038120567375886,0.3064063960128751,0.8015064034024759,0.3240671200320991,1.0
169,0.7140957446808508,0.058664728480946934,0.8597666737947586,0.5524645315281022,0.0
170,0.39494680851063824,0.1631190945903852,0.49076912110628,0.8343604358069527,0.0
171,0.8769946808510636,0.07527774893572838,0.9076674507567659,0.8847724770830976,1.0
172,0.7096631205673758,0.1828470563804382,0.8850238791075631,0.8755131225629893,0.0
173,0.9324024822695033,0.02959194268507943,0.8332264119561862,0.5658391547238141,1.0
174,0.675310283687943,0.22645623507423943,0.9301684605697723,0.8271587156246464,1.0
175,0.7916666666666664,0.32613435780292804,0.7714020956589922,0.9609049475817654,0.0
176,0.8659131205673757,0.10185858166337866,0.8493121391403522,0.16048519017685367,0.0
177,0.7872340425531913,0.24203094175059703,0.9489153420296055,0.698556569512032,0.0
178,0.5955230496453899,0.12989305368082235,0.8559887851355527,0.5123406619409665,1.0
179,0.326241134751773,0.11950991589658393,0.8589588233896454,0.11933250342081708,1.0
180,0.906914893617021,0.08732218876544491,0.8440373512010836,0.6563750655870946,0.0
181,0.8769946808510636,0.3313259266950473,0.8465084230284887,0.6964989351742302,1.0
182,0.5811170212765956,0.052954002699615824,0.8124599044835699,0.5329170053189848,0.0
183,0.5633865248226948,0.07403177240161977,0.9272459429277451,0.44443872879350615,0.0
184,0.6686613475177303,0.21088152839788185,0.9357996530995321,0.6738649574584101,0.0
185,0.7584219858156026,0.21503478351157718,0.8652790647943547,0.6820954948096173,1.0
186,0.4891400709219857,0.0821306198733257,0.8336303371587428,0.15122583565674544,0.0
187,0.27748226950354604,0.0640639601287509,0.8082305700097419,0.23558884350662043,1.0
188,0.7739361702127657,0.04620496313986086,0.9345878774918622,0.7613144168149878,0.0
189,0.7329343971631204,0.35416882982037173,0.930097179651674,0.7314787189168612,0.0
190,0.6719858156028367,0.4694216592254179,0.888516644094376,0.7726314056728978,1.0
191,0.9146719858156026,0.045997300384176085,0.7405612184284934,0.6347699050401753,0.0
192,0.6852836879432623,0.09459038521441179,0.9510300092665195,0.3415570119034147,1.0
193,0.7318262411347516,0.1288547399023985,0.8404733052961724,0.10492906305620428,0.0
194,0.616578014184397,0.1807704288235905,0.8538978782046714,0.3929978703484604,1.0
195,0.7030141843971629,0.03592565673346486,0.8244113384180389,0.4845625983806418,0.0
196,0.6830673758865246,0.0821306198733257,0.8015539240145415,0.16151400734575458,0.0
197,0.6797429078014183,0.13716125012978922,0.9417872502197829,0.5864154981018322,0.0
198,0.6996897163120566,0.17038729103935213,0.826526005654953,0.6800378604718155,0.0
199,0.47473404255319146,0.2887550617796698,0.903057951386414,0.3868249673350549,1.0
200,0.5556294326241132,0.31575122001868966,0.8726922802765701,0.45061163180691155,1.0
201,0.7972074468085104,0.1807704288235905,0.8859742913488727,0.8827148427452958,0.0
202,0.9789450354609927,0.1132800332260409,0.8218927459785683,0.7386804390991677,0.0
203,0.7539893617021275,0.26487384487592147,0.8994463848694373,0.7170752785522486,1.0
204,0.6719858156028367,0.03551033122209532,0.8799629339225891,0.7397092562680687,1.0
205,0.38054078014184395,0.04641262589554564,0.9407180364483096,0.626539367688968,0.0
206,0.4791666666666666,0.1475443879140276,0.8961674626369189,0.24381938085782776,1.0
207,0.7528812056737587,0.24306925552902087,0.9584432247487349,0.457813351989218,1.0
208,0.7695035460992905,0.16000415325511372,0.904531090360444,0.8405333388203583,1.0
209,0.5966312056737587,0.11639497456131244,0.8035497897212918,0.42077593390878504,1.0
210,0.6043882978723403,0.39570138095732527,0.9282438757811202,0.5360034568256875,1.0
211,0.675310283687943,0.6324369224379607,0.8885404044004088,0.7767466743485015,0.0
212,0.675310283687943,0.05409614785588206,0.8592914676741038,0.24279056368892685,1.0
213,0.5611702127659572,0.08836050254386875,0.7819279112314967,0.25925163839134147,1.0
214,0.23426418439716312,0.04122105700342643,0.8676788557036617,0.40740131071307323,1.0
215,0.5002216312056736,0.2825251791091268,0.9098771592178109,0.2417617465200259,1.0
216,0.7096631205673758,0.08420724743017341,0.8968565115118684,0.6080206586487515,1.0
217,0.622118794326241,0.06427162288443568,0.8907025922493883,0.40740131071307323,1.0
218,0.7052304964539005,0.3500155747066763,0.9180982251051395,0.06912622557845245,0.0
219,0.7218528368794324,0.2233412937389679,0.8727398008886356,0.46810152367822716,0.0
220,0.594414893617021,0.04132488838126881,0.8631881578634735,0.2829144332760625,1.0
221,0.6719858156028367,0.08836050254386875,0.8379071922446363,0.1625428245146555,1.0
222,0.6686613475177303,0.25760564842695466,0.903794520873429,0.7798331258552044,0.0
223,0.88031914893617,0.012978922230297996,0.8539216385107041,0.9588473132439636,1.0
224,0.7440159574468083,0.07652372546983699,0.8865682989996913,0.9907406454798918,0.0
225,0.39051418439716307,0.2887550617796698,0.7896500106921378,0.23867529501332316,0.0
226,0.848182624113475,0.23372443152320632,0.9132273623684275,0.5246864679677775,0.0
227,0.6941489361702126,0.11016509189076938,0.9116829424762992,0.7520550622948796,1.0
228,0.6365248226950353,0.1465060741356038,0.9044122888302802,0.6471157110669863,1.0
229,0.670877659574468,0.19011525282940503,0.8280229049350157,0.6296258191956707,1.0
230,0.7528812056737587,0.044751323850067484,0.8639722479625539,0.8374468873136556,0.0
231,0.6387411347517729,0.13196968123767003,0.9331860194359305,0.5298305538122821,1.0
232,0.6420656028368792,0.06676357595265289,0.9196426449972677,0.8744843053940884,0.0
233,0.853723404255319,0.056276606790572115,0.8819825599353721,0.5956748526219405,0.0
234,0.863696808510638,0.13196968123767003,0.9454700976548579,0.4423810944557043,1.0
235,0.2974290780141844,0.07340878413456546,0.9385796089053628,0.22427185464871038,0.0
236,0.6498226950354609,0.15481258436299453,0.8366954166369664,0.3868249673350549,1.0
237,0.6786347517730495,0.06686740733049527,0.8431106992658066,0.34670109774791924,0.0
238,0.45700354609929067,0.09666701277125947,0.9378667997243806,0.4413522772868034,1.0
239,0.39937943262411346,0.11431834700446476,0.85769952716991,0.34052819473451373,1.0
240,0.7606382978723403,0.06686740733049527,0.8579133699242047,0.9094640891367196,1.0
241,0.4957890070921985,0.08524556120859725,0.8512604842350371,0.24896346670233233,1.0
242,0.7395833333333333,0.10705015055549787,0.9574928125074252,0.8127552752600337,0.0
243,0.8459663120567373,0.07392794102377738,0.9499132748829806,0.9578184960750625,1.0
244,0.44259751773049644,0.12262485723185547,0.9098771592178109,0.4845625983806418,1.0
245,0.65979609929078,0.24306925552902087,0.9447097678618102,0.3539028179302256,1.0
246,0.6431737588652481,0.16415740836880904,0.7898876137524653,0.39917077336186585,1.0
247,0.6431737588652481,0.053680822344512505,0.5443486112101126,0.22735830615541314,1.0
248,0.41156914893617014,0.07911950991589659,0.9154845914415379,0.6028765728042469,0.0
249,0.8249113475177302,0.636590177551656,0.8590301043077436,0.8837436599141968,1.0
250,0.5190602836879431,0.08628387498702107,0.7761303965595079,0.3724215269704421,1.0
251,0.8027482269503543,0.1631190945903852,0.9246323092641435,0.7047294725254376,0.0
252,0.514627659574468,0.09355207143598794,0.7911706702782333,0.1121307832385107,1.0
253,0.8060726950354609,0.1475443879140276,0.8782284315821989,0.3919690531795595,0.0
254,0.7761524822695034,0.06749039559754959,0.9079050538170933,0.32612475436990096,1.0
255,0.5423315602836879,0.058664728480946934,0.947679806115903,0.10194549326639163,0.0
256,0.9024822695035458,0.16934897726092826,0.8816974362629793,0.6964989351742302,0.0
257,0.6553634751773049,0.07475859204651646,0.8728110818067338,0.21809895163530488,1.0
258,0.6631205673758864,0.09355207143598794,0.9125145531874452,0.8734554882251876,1.0
259,0.7329343971631204,0.09043713010071643,0.8643524128590778,0.3415570119034147,1.0
260,0.6265514184397162,0.21711141106842488,0.8406396274384016,0.39917077336186585,1.0
261,0.8902925531914891,0.1413145052434846,0.9365837431986126,0.5298305538122821,0.0
262,0.6154698581560282,0.0737202782680926,0.820633449758833,0.24279056368892685,0.0
263,0.789450354609929,0.19530682172152425,0.8790362819873121,0.5915595839463369,1.0
264,0.7739361702127657,0.09459038521441179,0.8651127426521255,0.5143982962787683,0.0
265,0.7584219858156026,0.20776658706261034,0.8362202105163116,0.3415570119034147,0.0
266,0.35283687943262404,0.05908005399231647,0.8682253427424147,0.3919690531795595,0.0
267,0.6287677304964537,0.2067282732841865,0.9299546178154776,0.5946460354530396,0.0
268,0.6886081560283686,0.03997508046931783,0.8633307196996698,0.4434099116246052,1.0
269,0.5390070921985813,0.10497352299865019,0.8592914676741038,0.47015915801602903,0.0
270,0.7750443262411345,0.1672723497040806,0.9304298239361324,0.6368275393779772,0.0
271,0.6786347517730495,0.1942685079431004,0.8718131489533587,0.4845625983806418,0.0
272,0.5113031914893615,0.05908005399231647,0.8171169244659873,0.21398368295970124,1.0
273,0.7650709219858154,0.08836050254386875,0.8002233468767079,0.3034907766540808,0.0
274,0.6886081560283686,0.12262485723185547,0.8940290350939721,0.7674873198283934,0.0
275,0.8736702127659572,0.08109230609490188,0.8112718891819328,0.6430004423913827,0.0
276,0.4669769503546098,0.06915169764302771,0.6659776177917174,0.434150557104497,0.0
277,0.8736702127659572,0.05066971238708337,0.84712619098534,0.34670109774791924,0.0
278,0.7273936170212764,0.04080573149205689,0.8382160762230619,0.4156318480642805,0.0
279,0.6387411347517729,0.17142560481777594,0.886782141753986,0.04114239858434758,0.0
280,0.5789007092198579,0.6490499428927421,0.8666096419321883,0.8086400065844298,0.0
281,0.6265514184397162,0.19738344927837193,0.9253926390571912,0.5113118447720656,1.0
282,0.4625443262411347,0.09147544387914028,0.8706964145698198,0.17900389921707013,1.0
283,0.5589539007092198,0.09770532654968331,0.8995414260935682,0.4187182995709833,1.0
284,0.552304964539007,0.09147544387914028,0.8538978782046714,0.21604131729750306,1.0
285,0.5789007092198579,0.24826082442114006,0.8405445862142705,0.19546497391948478,1.0
286,0.8215868794326239,0.08005399231647804,0.9399577066552619,0.6934124836675275,0.0
287,0.7362588652482267,0.02481569930432977,0.8511179223988407,0.81995699544234,1.0
288,0.7573138297872338,0.16000415325511372,0.8901085845985698,0.4434099116246052,0.0
289,0.8758865248226948,0.13716125012978922,0.9102810844203675,0.49382195290075,0.0
290,0.951241134751773,0.08524556120859725,0.891011476227814,0.7582279653082851,0.0
291,0.9844858156028365,0.08420724743017341,0.8862831753272984,0.6481445282358872,0.0
292,0.6398492907801417,0.06053369328210985,0.9299308575094448,0.7880636632064115,0.0
293,0.8459663120567373,0.12158654345343163,0.9044122888302802,0.348758732085721,0.0
294,0.9368351063829786,0.09666701277125947,0.887970157055623,0.25616518688463874,0.0
295,0.5744680851063828,0.33236424047347113,0.8952883313137074,0.36110453811253207,1.0
296,0.7949911347517729,0.12262485723185547,0.9232542115142445,0.7201617300589512,1.0
297,0.5179521276595743,0.22853286263108713,0.8698172832466083,0.14299529830553814,0.0
298,0.7850177304964537,0.2441075693074447,0.8439898305890181,0.40740131071307323,0.0
299,0.7573138297872338,0.11431834700446476,0.8656592296908785,0.5545221658659041,0.0
300,0.6088209219858154,0.09459038521441179,0.8176158908926748,0.38888260167285665,0.0
301,0.7417996453900707,0.08420724743017341,0.853850357592606,0.6357987222090763,0.0
302,0.5722517730496453,0.0893988163222926,0.8830517737068455,0.20986841428409755,0.0
303,0.4558953900709219,0.584674488630464,0.8206809703708985,0.12962067510982622,0.0
304,0.7484485815602835,0.05721108919115356,0.8635683227599973,0.4434099116246052,0.0
305,0.6908244680851062,0.3064063960128751,0.9638843348302327,0.9115217234745213,0.0
306,0.7473404255319147,0.07050150555497872,0.7532017012379121,0.3312688402144055,0.0
307,0.35172872340425526,0.30225314089917976,0.8370518212274576,0.1481393841500427,0.0
308,0.6520390070921984,0.10185858166337866,0.9015372918003185,0.7314787189168612,0.0
309,0.42819148936170204,0.1288547399023985,0.8981158077316037,0.4907355013940473,1.0
310,0.6642287234042551,0.035406499844252926,0.9359422149357285,0.37859442998384757,1.0
311,0.4503546099290779,0.11431834700446476,0.8692470359018225,0.19134970524388115,0.0
312,0.7384751773049644,0.33028761291662345,0.9314277567895076,0.2325023919999177,0.0
313,0.39937943262411346,0.03021493095213373,0.8851902012497923,0.4639862550026235,0.0
314,0.5578457446808509,0.12989305368082235,0.841803882434006,0.36624862395703667,1.0
315,0.38497340425531906,0.05669193230194164,0.8658255518331077,0.1275630407720244,0.0
316,0.6564716312056736,0.07558924306925553,0.9228740466177205,0.7448533421125733,0.0
317,0.6442819148936169,0.34586231959298097,0.974528951932901,0.362133355281433,0.0
318,0.5888741134751772,0.10705015055549787,0.6762420699978617,0.0564717744009712,0.0
319,0.7307180851063828,0.06956702315439726,0.940955639508637,0.12550540643422256,0.0
320,0.44259751773049644,0.0744470979129893,0.7993442155534964,0.5298305538122821,0.0
321,0.6187943262411346,0.07839269027099989,0.9026065055717919,0.47015915801602903,0.0
322,0.3506205673758864,0.17869380126674278,0.9289329246560697,0.4804473297050382,0.0
323,0.8614804964539006,0.03634098224483438,0.880984627081997,0.6563750655870946,0.0
324,0.3539450354609929,0.07330495275672308,0.8836933019697295,0.2829144332760625,1.0
325,0.6409574468085105,0.06697123870833765,0.8688193503932332,0.5143982962787683,1.0
326,0.7107712765957445,0.024608036548645,0.8762088055694159,0.5092542104342638,1.0
327,0.6154698581560282,0.10912677811234554,0.8917718060208617,0.24896346670233233,1.0
328,0.288563829787234,0.09147544387914028,0.7645116069094972,0.26542454140474697,1.0
329,0.8548315602836877,0.14858270169245147,0.8165704374272342,0.29423142213397263,1.0
330,0.7007978723404255,0.4247741667531928,0.8216551429182409,0.3312688402144055,0.0
331,0.5855496453900707,0.03997508046931783,0.8806519827975385,0.4331217399355961,1.0
332,0.8226950354609928,0.2991381995639082,0.8487656521015992,0.18106153355487198,0.0
333,0.482491134751773,0.10393520922022635,0.8420177251883005,0.23764647784442228,0.0
334,0.6154698581560282,0.1475443879140276,0.864708817449569,0.4485539974691098,1.0
